x:6.78, V:104.623, Pressure:262760, iteration:1, T:403.15, f_new:14.079, dfdT:5.51298
x:13.57, V:889.057, Pressure:22121.6, iteration:5, T:335.441, f_new:845.678, dfdT:5.87477
x:13.57, V:889.057, Pressure:22121.6, iteration:6, T:335.438, f_new:845.659, dfdT:5.87487
x:13.57, V:889.057, Pressure:22121.6, iteration:7, T:335.431, f_new:845.622, dfdT:5.87506
x:13.57, V:889.057, Pressure:22121.6, iteration:8, T:335.419, f_new:845.547, dfdT:5.87545
x:13.57, V:889.057, Pressure:22121.6, iteration:9, T:335.393, f_new:nan, dfdT:nan
x:13.58, V:889.327, Pressure:22087.1, iteration:1, T:335.41, f_new:846.234, dfdT:5.87508
x:13.58, V:889.327, Pressure:22087.1, iteration:2, T:335.41, f_new:846.233, dfdT:5.87508
x:13.58, V:889.327, Pressure:22087.1, iteration:3, T:335.409, f_new:846.231, dfdT:5.87509
x:13.58, V:889.327, Pressure:22087.1, iteration:4, T:335.408, f_new:846.226, dfdT:5.87512
x:13.58, V:889.327, Pressure:22087.1, iteration:5, T:335.407, f_new:846.217, dfdT:5.87517
x:13.58, V:889.327, Pressure:22087.1, iteration:6, T:335.404, f_new:846.198, dfdT:5.87526
x:13.58, V:889.327, Pressure:22087.1, iteration:7, T:335.397, f_new:846.16, dfdT:5.87546
x:13.58, V:889.327, Pressure:22087.1, iteration:8, T:335.384, f_new:846.085, dfdT:5.87585
x:13.58, V:889.327, Pressure:22087.1, iteration:9, T:335.359, f_new:nan, dfdT:nan
x:13.59, V:889.596, Pressure:22052.7, iteration:1, T:335.376, f_new:846.772, dfdT:5.87547
x:13.59, V:889.596, Pressure:22052.7, iteration:2, T:335.375, f_new:846.771, dfdT:5.87548
x:13.59, V:889.596, Pressure:22052.7, iteration:3, T:335.375, f_new:846.769, dfdT:5.87549
x:13.59, V:889.596, Pressure:22052.7, iteration:4, T:335.374, f_new:846.764, dfdT:5.87551
x:13.59, V:889.596, Pressure:22052.7, iteration:5, T:335.373, f_new:846.755, dfdT:5.87556
x:13.59, V:889.596, Pressure:22052.7, iteration:6, T:335.369, f_new:846.736, dfdT:5.87566
x:13.59, V:889.596, Pressure:22052.7, iteration:7, T:335.363, f_new:846.698, dfdT:5.87585
x:13.59, V:889.596, Pressure:22052.7, iteration:8, T:335.35, f_new:846.623, dfdT:5.87624
x:13.59, V:889.596, Pressure:22052.7, iteration:9, T:335.325, f_new:nan, dfdT:nan
x:13.6, V:889.865, Pressure:22018.4, iteration:1, T:335.342, f_new:847.31, dfdT:5.87587
x:13.6, V:889.865, Pressure:22018.4, iteration:2, T:335.341, f_new:847.309, dfdT:5.87587
x:13.6, V:889.865, Pressure:22018.4, iteration:3, T:335.341, f_new:847.307, dfdT:5.87589
x:13.6, V:889.865, Pressure:22018.4, iteration:4, T:335.34, f_new:847.302, dfdT:5.87591
x:13.6, V:889.865, Pressure:22018.4, iteration:5, T:335.339, f_new:847.292, dfdT:5.87596
x:13.6, V:889.865, Pressure:22018.4, iteration:6, T:335.335, f_new:847.274, dfdT:5.87605
x:13.6, V:889.865, Pressure:22018.4, iteration:7, T:335.329, f_new:847.236, dfdT:5.87625
x:13.6, V:889.865, Pressure:22018.4, iteration:8, T:335.316, f_new:847.161, dfdT:5.87664
x:13.6, V:889.865, Pressure:22018.4, iteration:9, T:335.291, f_new:nan, dfdT:nan
x:13.61, V:890.134, Pressure:21984.2, iteration:1, T:335.307, f_new:847.847, dfdT:5.87626
x:13.61, V:890.134, Pressure:21984.2, iteration:2, T:335.307, f_new:847.846, dfdT:5.87627
x:13.61, V:890.134, Pressure:21984.2, iteration:3, T:335.307, f_new:847.844, dfdT:5.87628
x:13.61, V:890.134, Pressure:21984.2, iteration:4, T:335.306, f_new:847.839, dfdT:5.8763
x:13.61, V:890.134, Pressure:21984.2, iteration:5, T:335.304, f_new:847.83, dfdT:5.87635
x:13.61, V:890.134, Pressure:21984.2, iteration:6, T:335.301, f_new:847.811, dfdT:5.87645
x:13.61, V:890.134, Pressure:21984.2, iteration:7, T:335.295, f_new:847.773, dfdT:5.87664
x:13.61, V:890.134, Pressure:21984.2, iteration:8, T:335.282, f_new:847.698, dfdT:5.87703
x:13.61, V:890.134, Pressure:21984.2, iteration:9, T:335.256, f_new:nan, dfdT:nan
x:13.62, V:890.403, Pressure:21950, iteration:1, T:335.273, f_new:848.385, dfdT:5.87666
x:13.62, V:890.403, Pressure:21950, iteration:2, T:335.273, f_new:848.383, dfdT:5.87666
x:13.62, V:890.403, Pressure:21950, iteration:3, T:335.273, f_new:848.381, dfdT:5.87668
x:13.62, V:890.403, Pressure:21950, iteration:4, T:335.272, f_new:848.376, dfdT:5.8767
x:13.62, V:890.403, Pressure:21950, iteration:5, T:335.27, f_new:848.367, dfdT:5.87675
x:13.62, V:890.403, Pressure:21950, iteration:6, T:335.267, f_new:848.348, dfdT:5.87684
x:13.62, V:890.403, Pressure:21950, iteration:7, T:335.261, f_new:848.31, dfdT:5.87704
x:13.62, V:890.403, Pressure:21950, iteration:8, T:335.248, f_new:848.235, dfdT:5.87743
x:13.62, V:890.403, Pressure:21950, iteration:9, T:335.222, f_new:nan, dfdT:nan
x:13.63, V:890.671, Pressure:21916, iteration:1, T:335.239, f_new:848.921, dfdT:5.87705
x:13.63, V:890.671, Pressure:21916, iteration:2, T:335.239, f_new:848.92, dfdT:5.87706
x:13.63, V:890.671, Pressure:21916, iteration:3, T:335.239, f_new:848.918, dfdT:5.87707
x:13.63, V:890.671, Pressure:21916, iteration:4, T:335.238, f_new:848.913, dfdT:5.87709
x:13.63, V:890.671, Pressure:21916, iteration:5, T:335.236, f_new:848.904, dfdT:5.87714
x:13.63, V:890.671, Pressure:21916, iteration:6, T:335.233, f_new:848.885, dfdT:5.87724
x:13.63, V:890.671, Pressure:21916, iteration:7, T:335.227, f_new:848.847, dfdT:5.87743
x:13.63, V:890.671, Pressure:21916, iteration:8, T:335.214, f_new:848.772, dfdT:5.87782
x:13.63, V:890.671, Pressure:21916, iteration:9, T:335.188, f_new:nan, dfdT:nan
x:13.64, V:890.939, Pressure:21882, iteration:1, T:335.205, f_new:849.458, dfdT:5.87745
x:13.64, V:890.939, Pressure:21882, iteration:2, T:335.205, f_new:849.456, dfdT:5.87745
x:13.64, V:890.939, Pressure:21882, iteration:3, T:335.205, f_new:849.454, dfdT:5.87747
x:13.64, V:890.939, Pressure:21882, iteration:4, T:335.204, f_new:849.449, dfdT:5.87749
x:13.64, V:890.939, Pressure:21882, iteration:5, T:335.202, f_new:849.44, dfdT:5.87754
x:13.64, V:890.939, Pressure:21882, iteration:6, T:335.199, f_new:849.421, dfdT:5.87763
x:13.64, V:890.939, Pressure:21882, iteration:7, T:335.193, f_new:849.384, dfdT:5.87783
x:13.64, V:890.939, Pressure:21882, iteration:8, T:335.18, f_new:849.308, dfdT:5.87822
x:13.64, V:890.939, Pressure:21882, iteration:9, T:335.154, f_new:nan, dfdT:nan
x:13.65, V:891.207, Pressure:21848, iteration:1, T:335.171, f_new:849.994, dfdT:5.87784
x:13.65, V:891.207, Pressure:21848, iteration:2, T:335.171, f_new:849.992, dfdT:5.87785
x:13.65, V:891.207, Pressure:21848, iteration:3, T:335.171, f_new:849.99, dfdT:5.87786
x:13.65, V:891.207, Pressure:21848, iteration:4, T:335.17, f_new:849.985, dfdT:5.87788
x:13.65, V:891.207, Pressure:21848, iteration:5, T:335.168, f_new:849.976, dfdT:5.87793
x:13.65, V:891.207, Pressure:21848, iteration:6, T:335.165, f_new:849.957, dfdT:5.87803
x:13.65, V:891.207, Pressure:21848, iteration:7, T:335.159, f_new:849.92, dfdT:5.87822
x:13.65, V:891.207, Pressure:21848, iteration:8, T:335.146, f_new:849.844, dfdT:5.87861
x:13.65, V:891.207, Pressure:21848, iteration:9, T:335.12, f_new:nan, dfdT:nan
x:13.66, V:891.474, Pressure:21814.2, iteration:1, T:335.137, f_new:850.529, dfdT:5.87824
x:13.66, V:891.474, Pressure:21814.2, iteration:2, T:335.137, f_new:850.528, dfdT:5.87824
x:13.66, V:891.474, Pressure:21814.2, iteration:3, T:335.137, f_new:850.526, dfdT:5.87825
x:13.66, V:891.474, Pressure:21814.2, iteration:4, T:335.136, f_new:850.521, dfdT:5.87828
x:13.66, V:891.474, Pressure:21814.2, iteration:5, T:335.134, f_new:850.512, dfdT:5.87833
x:13.66, V:891.474, Pressure:21814.2, iteration:6, T:335.131, f_new:850.493, dfdT:5.87842
x:13.66, V:891.474, Pressure:21814.2, iteration:7, T:335.125, f_new:850.455, dfdT:5.87862
x:13.66, V:891.474, Pressure:21814.2, iteration:8, T:335.112, f_new:850.38, dfdT:5.87901
x:13.66, V:891.474, Pressure:21814.2, iteration:9, T:335.086, f_new:nan, dfdT:nan
x:13.67, V:891.741, Pressure:21780.4, iteration:1, T:335.103, f_new:851.065, dfdT:5.87863
x:13.67, V:891.741, Pressure:21780.4, iteration:2, T:335.103, f_new:851.063, dfdT:5.87864
x:13.67, V:891.741, Pressure:21780.4, iteration:3, T:335.103, f_new:851.061, dfdT:5.87865
x:13.67, V:891.741, Pressure:21780.4, iteration:4, T:335.102, f_new:851.056, dfdT:5.87867
x:13.67, V:891.741, Pressure:21780.4, iteration:5, T:335.1, f_new:851.047, dfdT:5.87872
x:13.67, V:891.741, Pressure:21780.4, iteration:6, T:335.097, f_new:851.028, dfdT:5.87882
x:13.67, V:891.741, Pressure:21780.4, iteration:7, T:335.091, f_new:850.991, dfdT:5.87901
x:13.67, V:891.741, Pressure:21780.4, iteration:8, T:335.078, f_new:850.915, dfdT:5.8794
x:13.67, V:891.741, Pressure:21780.4, iteration:9, T:335.052, f_new:nan, dfdT:nan
x:13.68, V:892.008, Pressure:21746.7, iteration:1, T:335.069, f_new:851.6, dfdT:5.87902
x:13.68, V:892.008, Pressure:21746.7, iteration:2, T:335.069, f_new:851.598, dfdT:5.87903
x:13.68, V:892.008, Pressure:21746.7, iteration:3, T:335.069, f_new:851.596, dfdT:5.87904
x:13.68, V:892.008, Pressure:21746.7, iteration:4, T:335.068, f_new:851.591, dfdT:5.87907
x:13.68, V:892.008, Pressure:21746.7, iteration:5, T:335.066, f_new:851.582, dfdT:5.87911
x:13.68, V:892.008, Pressure:21746.7, iteration:6, T:335.063, f_new:851.563, dfdT:5.87921
x:13.68, V:892.008, Pressure:21746.7, iteration:7, T:335.057, f_new:851.526, dfdT:5.87941
x:13.68, V:892.008, Pressure:21746.7, iteration:8, T:335.044, f_new:851.45, dfdT:5.87979
x:13.68, V:892.008, Pressure:21746.7, iteration:9, T:335.018, f_new:nan, dfdT:nan
x:13.69, V:892.274, Pressure:21713.1, iteration:1, T:335.035, f_new:852.134, dfdT:5.87942
x:13.69, V:892.274, Pressure:21713.1, iteration:2, T:335.035, f_new:852.133, dfdT:5.87942
x:13.69, V:892.274, Pressure:21713.1, iteration:3, T:335.035, f_new:852.131, dfdT:5.87944
x:13.69, V:892.274, Pressure:21713.1, iteration:4, T:335.034, f_new:852.126, dfdT:5.87946
x:13.69, V:892.274, Pressure:21713.1, iteration:5, T:335.032, f_new:852.117, dfdT:5.87951
x:13.69, V:892.274, Pressure:21713.1, iteration:6, T:335.029, f_new:852.098, dfdT:5.87961
x:13.69, V:892.274, Pressure:21713.1, iteration:7, T:335.023, f_new:852.06, dfdT:5.8798
x:13.69, V:892.274, Pressure:21713.1, iteration:8, T:335.01, f_new:851.985, dfdT:5.88019
x:13.69, V:892.274, Pressure:21713.1, iteration:9, T:334.984, f_new:nan, dfdT:nan
x:13.7, V:892.541, Pressure:21679.6, iteration:1, T:335.002, f_new:852.669, dfdT:5.87981
x:13.7, V:892.541, Pressure:21679.6, iteration:2, T:335.001, f_new:852.667, dfdT:5.87982
x:13.7, V:892.541, Pressure:21679.6, iteration:3, T:335.001, f_new:852.665, dfdT:5.87983
x:13.7, V:892.541, Pressure:21679.6, iteration:4, T:335, f_new:852.66, dfdT:5.87985
x:13.7, V:892.541, Pressure:21679.6, iteration:5, T:334.999, f_new:852.651, dfdT:5.8799
x:13.7, V:892.541, Pressure:21679.6, iteration:6, T:334.995, f_new:852.632, dfdT:5.88
x:13.7, V:892.541, Pressure:21679.6, iteration:7, T:334.989, f_new:852.595, dfdT:5.88019
x:13.7, V:892.541, Pressure:21679.6, iteration:8, T:334.976, f_new:852.519, dfdT:5.88058
x:13.7, V:892.541, Pressure:21679.6, iteration:9, T:334.951, f_new:nan, dfdT:nan
x:13.71, V:892.807, Pressure:21646.1, iteration:1, T:334.968, f_new:853.203, dfdT:5.8802
x:13.71, V:892.807, Pressure:21646.1, iteration:2, T:334.968, f_new:853.201, dfdT:5.88021
x:13.71, V:892.807, Pressure:21646.1, iteration:3, T:334.967, f_new:853.199, dfdT:5.88022
x:13.71, V:892.807, Pressure:21646.1, iteration:4, T:334.966, f_new:853.194, dfdT:5.88025
x:13.71, V:892.807, Pressure:21646.1, iteration:5, T:334.965, f_new:853.185, dfdT:5.8803
x:13.71, V:892.807, Pressure:21646.1, iteration:6, T:334.962, f_new:853.166, dfdT:5.88039
x:13.71, V:892.807, Pressure:21646.1, iteration:7, T:334.955, f_new:853.128, dfdT:5.88059
x:13.71, V:892.807, Pressure:21646.1, iteration:8, T:334.942, f_new:853.053, dfdT:5.88097
x:13.71, V:892.807, Pressure:21646.1, iteration:9, T:334.917, f_new:nan, dfdT:nan
x:13.72, V:893.072, Pressure:21612.7, iteration:1, T:334.934, f_new:853.736, dfdT:5.8806
x:13.72, V:893.072, Pressure:21612.7, iteration:2, T:334.934, f_new:853.735, dfdT:5.8806
x:13.72, V:893.072, Pressure:21612.7, iteration:3, T:334.933, f_new:853.733, dfdT:5.88062
x:13.72, V:893.072, Pressure:21612.7, iteration:4, T:334.933, f_new:853.728, dfdT:5.88064
x:13.72, V:893.072, Pressure:21612.7, iteration:5, T:334.931, f_new:853.719, dfdT:5.88069
x:13.72, V:893.072, Pressure:21612.7, iteration:6, T:334.928, f_new:853.7, dfdT:5.88079
x:13.72, V:893.072, Pressure:21612.7, iteration:7, T:334.921, f_new:853.662, dfdT:5.88098
x:13.72, V:893.072, Pressure:21612.7, iteration:8, T:334.909, f_new:853.587, dfdT:5.88137
x:13.72, V:893.072, Pressure:21612.7, iteration:9, T:334.883, f_new:nan, dfdT:nan
x:13.73, V:893.338, Pressure:21579.3, iteration:1, T:334.9, f_new:854.27, dfdT:5.88099
x:13.73, V:893.338, Pressure:21579.3, iteration:2, T:334.9, f_new:854.268, dfdT:5.881
x:13.73, V:893.338, Pressure:21579.3, iteration:3, T:334.9, f_new:854.266, dfdT:5.88101
x:13.73, V:893.338, Pressure:21579.3, iteration:4, T:334.899, f_new:854.261, dfdT:5.88103
x:13.73, V:893.338, Pressure:21579.3, iteration:5, T:334.897, f_new:854.252, dfdT:5.88108
x:13.73, V:893.338, Pressure:21579.3, iteration:6, T:334.894, f_new:854.233, dfdT:5.88118
x:13.73, V:893.338, Pressure:21579.3, iteration:7, T:334.888, f_new:854.195, dfdT:5.88137
x:13.73, V:893.338, Pressure:21579.3, iteration:8, T:334.875, f_new:854.12, dfdT:5.88176
x:13.73, V:893.338, Pressure:21579.3, iteration:9, T:334.849, f_new:nan, dfdT:nan
x:13.74, V:893.603, Pressure:21546.1, iteration:1, T:334.867, f_new:854.802, dfdT:5.88138
x:13.74, V:893.603, Pressure:21546.1, iteration:2, T:334.866, f_new:854.801, dfdT:5.88139
x:13.74, V:893.603, Pressure:21546.1, iteration:3, T:334.866, f_new:854.799, dfdT:5.8814
x:13.74, V:893.603, Pressure:21546.1, iteration:4, T:334.865, f_new:854.794, dfdT:5.88143
x:13.74, V:893.603, Pressure:21546.1, iteration:5, T:334.864, f_new:854.785, dfdT:5.88147
x:13.74, V:893.603, Pressure:21546.1, iteration:6, T:334.86, f_new:854.766, dfdT:5.88157
x:13.74, V:893.603, Pressure:21546.1, iteration:7, T:334.854, f_new:854.728, dfdT:5.88177
x:13.74, V:893.603, Pressure:21546.1, iteration:8, T:334.841, f_new:854.653, dfdT:5.88215
x:13.74, V:893.603, Pressure:21546.1, iteration:9, T:334.816, f_new:nan, dfdT:nan
x:13.75, V:893.868, Pressure:21512.9, iteration:1, T:334.833, f_new:855.335, dfdT:5.88178
x:13.75, V:893.868, Pressure:21512.9, iteration:2, T:334.833, f_new:855.334, dfdT:5.88178
x:13.75, V:893.868, Pressure:21512.9, iteration:3, T:334.832, f_new:855.332, dfdT:5.88179
x:13.75, V:893.868, Pressure:21512.9, iteration:4, T:334.831, f_new:855.327, dfdT:5.88182
x:13.75, V:893.868, Pressure:21512.9, iteration:5, T:334.83, f_new:855.317, dfdT:5.88187
x:13.75, V:893.868, Pressure:21512.9, iteration:6, T:334.827, f_new:855.299, dfdT:5.88196
x:13.75, V:893.868, Pressure:21512.9, iteration:7, T:334.82, f_new:855.261, dfdT:5.88216
x:13.75, V:893.868, Pressure:21512.9, iteration:8, T:334.807, f_new:855.186, dfdT:5.88255
x:13.75, V:893.868, Pressure:21512.9, iteration:9, T:334.782, f_new:nan, dfdT:nan
x:13.76, V:894.132, Pressure:21479.8, iteration:1, T:334.799, f_new:855.867, dfdT:5.88217
x:13.76, V:894.132, Pressure:21479.8, iteration:2, T:334.799, f_new:855.866, dfdT:5.88217
x:13.76, V:894.132, Pressure:21479.8, iteration:3, T:334.799, f_new:855.864, dfdT:5.88219
x:13.76, V:894.132, Pressure:21479.8, iteration:4, T:334.798, f_new:855.859, dfdT:5.88221
x:13.76, V:894.132, Pressure:21479.8, iteration:5, T:334.796, f_new:855.85, dfdT:5.88226
x:13.76, V:894.132, Pressure:21479.8, iteration:6, T:334.793, f_new:855.831, dfdT:5.88236
x:13.76, V:894.132, Pressure:21479.8, iteration:7, T:334.787, f_new:855.793, dfdT:5.88255
x:13.76, V:894.132, Pressure:21479.8, iteration:8, T:334.774, f_new:855.718, dfdT:5.88294
x:13.76, V:894.132, Pressure:21479.8, iteration:9, T:334.748, f_new:nan, dfdT:nan
x:13.77, V:894.396, Pressure:21446.8, iteration:1, T:334.765, f_new:856.399, dfdT:5.88256
x:13.77, V:894.396, Pressure:21446.8, iteration:2, T:334.765, f_new:856.398, dfdT:5.88257
x:13.77, V:894.396, Pressure:21446.8, iteration:3, T:334.765, f_new:856.396, dfdT:5.88258
x:13.77, V:894.396, Pressure:21446.8, iteration:4, T:334.764, f_new:856.391, dfdT:5.8826
x:13.77, V:894.396, Pressure:21446.8, iteration:5, T:334.762, f_new:856.382, dfdT:5.88265
x:13.77, V:894.396, Pressure:21446.8, iteration:6, T:334.759, f_new:856.363, dfdT:5.88275
x:13.77, V:894.396, Pressure:21446.8, iteration:7, T:334.753, f_new:856.325, dfdT:5.88294
x:13.77, V:894.396, Pressure:21446.8, iteration:8, T:334.74, f_new:856.25, dfdT:5.88333
x:13.77, V:894.396, Pressure:21446.8, iteration:9, T:334.714, f_new:nan, dfdT:nan
x:13.78, V:894.66, Pressure:21413.8, iteration:1, T:334.732, f_new:856.931, dfdT:5.88295
x:13.78, V:894.66, Pressure:21413.8, iteration:2, T:334.732, f_new:856.93, dfdT:5.88296
x:13.78, V:894.66, Pressure:21413.8, iteration:3, T:334.731, f_new:856.927, dfdT:5.88297
x:13.78, V:894.66, Pressure:21413.8, iteration:4, T:334.73, f_new:856.923, dfdT:5.883
x:13.78, V:894.66, Pressure:21413.8, iteration:5, T:334.729, f_new:856.913, dfdT:5.88304
x:13.78, V:894.66, Pressure:21413.8, iteration:6, T:334.726, f_new:856.894, dfdT:5.88314
x:13.78, V:894.66, Pressure:21413.8, iteration:7, T:334.719, f_new:856.857, dfdT:5.88334
x:13.78, V:894.66, Pressure:21413.8, iteration:8, T:334.706, f_new:856.781, dfdT:5.88372
x:13.78, V:894.66, Pressure:21413.8, iteration:9, T:334.681, f_new:nan, dfdT:nan
x:13.79, V:894.924, Pressure:21380.9, iteration:1, T:334.698, f_new:857.462, dfdT:5.88334
x:13.79, V:894.924, Pressure:21380.9, iteration:2, T:334.698, f_new:857.461, dfdT:5.88335
x:13.79, V:894.924, Pressure:21380.9, iteration:3, T:334.698, f_new:857.459, dfdT:5.88336
x:13.79, V:894.924, Pressure:21380.9, iteration:4, T:334.697, f_new:857.454, dfdT:5.88339
x:13.79, V:894.924, Pressure:21380.9, iteration:5, T:334.695, f_new:857.445, dfdT:5.88344
x:13.79, V:894.924, Pressure:21380.9, iteration:6, T:334.692, f_new:857.426, dfdT:5.88353
x:13.79, V:894.924, Pressure:21380.9, iteration:7, T:334.686, f_new:857.388, dfdT:5.88373
x:13.79, V:894.924, Pressure:21380.9, iteration:8, T:334.673, f_new:857.313, dfdT:5.88412
x:13.79, V:894.924, Pressure:21380.9, iteration:9, T:334.647, f_new:nan, dfdT:nan
x:13.8, V:895.187, Pressure:21348.1, iteration:1, T:334.665, f_new:857.993, dfdT:5.88374
x:13.8, V:895.187, Pressure:21348.1, iteration:2, T:334.665, f_new:857.992, dfdT:5.88374
x:13.8, V:895.187, Pressure:21348.1, iteration:3, T:334.664, f_new:857.99, dfdT:5.88375
x:13.8, V:895.187, Pressure:21348.1, iteration:4, T:334.663, f_new:857.985, dfdT:5.88378
x:13.8, V:895.187, Pressure:21348.1, iteration:5, T:334.662, f_new:857.975, dfdT:5.88383
x:13.8, V:895.187, Pressure:21348.1, iteration:6, T:334.659, f_new:857.957, dfdT:5.88392
x:13.8, V:895.187, Pressure:21348.1, iteration:7, T:334.652, f_new:857.919, dfdT:5.88412
x:13.8, V:895.187, Pressure:21348.1, iteration:8, T:334.639, f_new:857.844, dfdT:5.88451
x:13.8, V:895.187, Pressure:21348.1, iteration:9, T:334.614, f_new:nan, dfdT:nan
x:13.81, V:895.451, Pressure:21315.4, iteration:1, T:334.631, f_new:858.524, dfdT:5.88413
x:13.81, V:895.451, Pressure:21315.4, iteration:2, T:334.631, f_new:858.523, dfdT:5.88413
x:13.81, V:895.451, Pressure:21315.4, iteration:3, T:334.631, f_new:858.52, dfdT:5.88415
x:13.81, V:895.451, Pressure:21315.4, iteration:4, T:334.63, f_new:858.515, dfdT:5.88417
x:13.81, V:895.451, Pressure:21315.4, iteration:5, T:334.628, f_new:858.506, dfdT:5.88422
x:13.81, V:895.451, Pressure:21315.4, iteration:6, T:334.625, f_new:858.487, dfdT:5.88432
x:13.81, V:895.451, Pressure:21315.4, iteration:7, T:334.619, f_new:858.45, dfdT:5.88451
x:13.81, V:895.451, Pressure:21315.4, iteration:8, T:334.606, f_new:858.374, dfdT:5.8849
x:13.81, V:895.451, Pressure:21315.4, iteration:9, T:334.58, f_new:nan, dfdT:nan
x:13.82, V:895.714, Pressure:21282.7, iteration:1, T:334.598, f_new:859.054, dfdT:5.88452
x:13.82, V:895.714, Pressure:21282.7, iteration:2, T:334.598, f_new:859.053, dfdT:5.88453
x:13.82, V:895.714, Pressure:21282.7, iteration:3, T:334.597, f_new:859.05, dfdT:5.88454
x:13.82, V:895.714, Pressure:21282.7, iteration:4, T:334.596, f_new:859.046, dfdT:5.88456
x:13.82, V:895.714, Pressure:21282.7, iteration:5, T:334.595, f_new:859.036, dfdT:5.88461
x:13.82, V:895.714, Pressure:21282.7, iteration:6, T:334.592, f_new:859.017, dfdT:5.88471
x:13.82, V:895.714, Pressure:21282.7, iteration:7, T:334.585, f_new:858.98, dfdT:5.8849
x:13.82, V:895.714, Pressure:21282.7, iteration:8, T:334.572, f_new:858.905, dfdT:5.88529
x:13.82, V:895.714, Pressure:21282.7, iteration:9, T:334.547, f_new:nan, dfdT:nan
x:13.83, V:895.976, Pressure:21250.1, iteration:1, T:334.564, f_new:859.584, dfdT:5.88491
x:13.83, V:895.976, Pressure:21250.1, iteration:2, T:334.564, f_new:859.583, dfdT:5.88492
x:13.83, V:895.976, Pressure:21250.1, iteration:3, T:334.564, f_new:859.58, dfdT:5.88493
x:13.83, V:895.976, Pressure:21250.1, iteration:4, T:334.563, f_new:859.576, dfdT:5.88495
x:13.83, V:895.976, Pressure:21250.1, iteration:5, T:334.561, f_new:859.566, dfdT:5.885
x:13.83, V:895.976, Pressure:21250.1, iteration:6, T:334.558, f_new:859.547, dfdT:5.8851
x:13.83, V:895.976, Pressure:21250.1, iteration:7, T:334.552, f_new:859.51, dfdT:5.88529
x:13.83, V:895.976, Pressure:21250.1, iteration:8, T:334.539, f_new:859.434, dfdT:5.88568
x:13.83, V:895.976, Pressure:21250.1, iteration:9, T:334.513, f_new:nan, dfdT:nan
